rate,sttl,dload,ackdat,dmean,ct_srv_src,ct_dst_sport_ltm,ct_dst_src_ltm,ct_src_ltm,ct_srv_dst,attack_cat
21.840673,254,2609.232422,0.102223,45,1,1,1,2,1,5
16.797958896115787,254,2843.5031022443486,0.05549245688575319,64,4,1,1,1,3,2
166666.6608,254,0,0,0,7,3,7,3,7,2
0.003052790489522561,254,0,0,0,3,1,2,2,2,1
21.157069,254,5834.896973,0.090745,94,4,1,1,1,6,2
142857.1409,254,0,0,0,7,4,4,4,7,3
63.723874,62,35685.37109,0.047731,170,1,1,1,1,1,1
9.084649527313523,254,1294.1816627007158,0.11897851051224649,44,5,1,1,1,5,2
24.343038036087584,254,3197.949712053816,0.06468892406729668,44,1,1,1,5,1,1
165.33837191390077,62,1312675.2439636327,0.03781519302110104,1222,1,1,1,1,2,1
125000.0003,254,0,0,0,7,2,7,2,7,0
13.818577,254,2015.886597,0.079322,44,1,1,1,1,1,5
67.596496,254,8075.527832,0.043706,45,10,1,3,3,10,2
6.289335,254,459.54071,0.044802,46,3,1,1,1,1,1
200000.0051,254,0,0,0,8,4,4,4,6,1
26.359859,254,3845.438232,0.060771,44,8,2,3,3,3,4
200000.0051,254,0,0,0,11,2,3,3,11,0
100000.0025,254,0,0,0,4,1,1,1,4,5
100000.0025,254,0,0,0,8,3,3,3,8,3
90909.0902,254,0,0,0,13,10,10,13,13,1
38.959318,254,4654.339844,0.069799,45,15,2,3,3,15,2
90909.0902,254,0,0,0,14,4,4,4,14,3
100000.0025,254,0,0,0,39,18,39,18,39,3
100000.0025,254,0,0,0,14,2,2,6,14,0
46.61704382903871,254,4592.734489085758,0.03919772301316833,44,7,1,2,2,6,2
43.135070994856505,47,19063.412788149584,0.02193886717949935,127,8,1,4,6,9,4
500000.0013,254,0,0,0,9,9,9,10,9,1
17.089946223678133,254,2493.1214953937006,0.08716839024830478,44,2,1,1,1,1,1
90909.0902,254,0,0,0,1,1,1,1,1,5
500000.0013,254,0,0,0,22,17,22,17,22,3
30.115771606936192,254,4302.590525793488,0.05274281843663259,44,5,1,2,1,2,2
40.74516049978126,254,11498.084847543916,0.05925791655311573,108,1,1,1,1,1,1
2997.9066943206512,31,665573.0746327918,0,83,14,1,1,5,9,4
31.040964011095948,254,5409.22543139447,0.08254526040362113,56,2,1,1,22,1,4
125000.0003,254,0,0,0,7,2,7,6,7,0
18.52754,254,2702.841064,0.082319,44,7,1,1,3,1,5
125000.0003,254,0,0,0,37,7,37,9,37,3
46.487089157403176,254,6805.289257535075,0.05538763923523314,51,1,1,1,1,1,1
28.049593937692663,254,4091.9408497256873,0.056393096542275103,44,8,1,1,1,7,2
26.699849934100968,254,3189.742168031405,0.06904207403748723,45,1,1,1,8,1,1
27.841846446293786,254,3326.172644153097,0.09972994956457462,45,6,1,5,2,5,4
111111.1072,254,0,0,0,34,17,34,17,34,3
125000.0003,254,0,0,0,4,3,4,18,4,0
250000.0006,254,0,0,0,1,1,1,1,2,5
25.115679,254,3663.934326,0.049502,44,1,1,1,1,1,5
73.15887,62,27714.30078,0.046686,115,1,1,1,1,1,0
250000.0006,254,0,0,0,2,1,1,4,1,5
35449.1251486644,254,0,0,0,14,4,5,6,14,2
2907.846136883486,31,690128.8031283929,0,89,5,1,1,10,4,4
62.463757,254,16405.57617,0.044967,83,1,1,1,1,1,0
125000.0003,254,0,0,0,7,2,7,5,7,0
1062.7811824834857,31,384845.84700975707,0.0001314931907234979,86,6,1,3,11,7,4
34.79122923209876,62,34368.61084601607,0.07809429783919629,315,2,1,1,1,1,3
12.12896,254,1769.401245,0.116245,44,4,1,1,1,2,2
2372.8964489420446,31,3267873.0751598766,0.0001407317397084314,528,8,1,1,2,12,4
43.83792408296262,254,6094.385052371495,0.04912449894569452,44,8,1,2,2,8,2
36.026980168782785,254,7844.483195045678,0.06752385227023412,57,2,1,2,1,2,2
33.10674345286754,62,17317.389166081157,0.09837625734456568,169,2,1,1,1,1,1
125000.0003,254,0,0,0,3,1,3,2,3,0
500000.0013,254,0,0,0,8,3,7,10,8,3
250000.0006,254,0,0,0,43,19,43,20,43,3
17.085873,254,2492.527344,0.085286,44,1,1,1,9,1,1
333333.3215,254,0,0,0,9,3,10,12,9,5
19.638521,254,2346.148682,0.114419,45,1,1,1,1,1,1
34.11481122044339,229,13174.920117094074,0.07547649368003992,120,1,1,2,1,1,1
21.75225729110779,254,3984.929653440549,0.08447040437599479,53,2,1,1,1,2,2
125000.0003,254,0,0,0,3,1,3,1,3,1
32.62973868613919,254,0,0,0,1,1,1,1,1,1
200000.0051,254,0,0,0,1,1,25,1,1,5
250000.0006,254,0,0,0,9,4,4,6,9,3
16.536808617856835,254,2353.066047925288,0.050427626900720696,44,2,1,1,1,1,1
29.029974215642245,254,3468.1141866380244,0.08127664973551282,45,5,1,1,3,5,2
125000.0003,254,0,0,0,24,17,24,21,24,3
72.57465702543631,92,66372.37620074721,0.04541053842788319,289,1,1,1,1,1,0
100000.0025,254,0,0,0,17,3,3,3,17,3
27.054242,254,0,0,0,2,2,2,2,2,2
100000.0025,254,0,0,0,12,3,3,3,12,3
35.30513,62,206735.1875,0.059373,1029,1,1,1,1,5,1
111111.1072,254,0,0,0,7,2,7,11,7,0
23.599229,254,2819.321289,0.063588,45,9,3,3,3,7,2
26.581813,254,3877.817383,0.046471,44,1,1,1,1,2,5
250000.0006,254,0,0,0,20,15,20,15,20,3
20.607666,254,0,0,0,1,1,2,1,1,5
26.959837472964313,254,6354.340209072252,0.05078688460082284,83,1,1,1,1,1,0
166666.6608,254,0,0,0,9,3,5,12,9,1
9.511543,254,1387.566284,0.088461,44,1,1,1,1,1,5
333333.3215,254,0,0,0,5,2,5,12,5,0
18.289143606866077,254,2184.9430663294606,0.07856502663519832,45,2,1,2,1,2,4
200000.0051,254,0,0,0,6,1,1,3,1,5
71428.57045,254,0,0,0,2,1,1,2,1,5
75.747629,254,9049.316406,0.047017,45,2,1,1,1,1,5
250000.0006,254,0,0,0,14,14,14,14,14,3
24.475668587792708,254,6262.548474488992,0.06998740705236978,87,12,2,2,6,6,2
139.97302883232547,81,6958.279794493251,0.05341056483367548,43,1,1,1,1,1,0
200000.0051,254,0,0,0,29,14,29,14,29,3
1000000.003,254,0,0,0,7,3,3,4,7,3
125000.0003,254,0,0,0,8,4,8,13,8,1
250000.0006,254,0,0,0,10,2,2,5,9,2
500000.0013,254,0,0,0,9,3,7,12,9,3
81.65455752756999,254,9754.998167055177,0.044256546093693214,45,1,1,1,1,2,0
111111.1072,254,0,0,0,43,18,43,46,43,3
29.85398864281592,254,3695.395774794719,0.07219710058166168,46,8,1,3,2,3,4
34.484549057011165,62,26406.847810674088,0.055302842567636595,233,1,1,1,2,1,1
120.63802,62,390993.0625,0.045018,717,2,1,2,2,2,3
0.6469565584997348,254,0,0,0,49,2,48,23,48,4
100000.0025,254,0,0,0,2,1,1,1,1,5
5.969805,254,870.889221,0.070541,44,2,1,1,1,2,5
28.775487647287385,254,3246.9579977491962,0.07108650676090142,44,1,1,1,9,1,0
166666.6608,254,0,0,0,8,1,2,2,8,3
142857.1409,254,0,0,0,4,1,1,2,1,5
49.56231318155662,141,9101.446816255928,0.050993365913569184,70,2,1,1,1,2,1
15.888296,254,2317.822021,0.095354,44,2,1,1,2,1,1
1244.114092645881,31,384203.48828706477,5.6307038624133705e-05,84,9,1,3,10,13,4
333333.3215,254,0,0,0,10,10,10,10,10,0
142857.1409,254,0,0,0,13,1,2,3,5,2
26.365186762356103,62,8365.564844991719,0.04824252860657089,82,1,1,1,1,4,1
77.09593112424064,254,9210.39383587232,0.045980360965831045,45,1,1,1,1,1,1
17.112326,254,2496.38623,0.087745,44,1,1,1,1,1,5
0,0,0,0,0,1,1,1,1,1,4
111111.1072,254,0,0,0,3,1,1,2,1,5
76923.07779,254,0,0,0,6,1,3,4,4,2
111111.1072,254,0,0,0,7,2,7,10,7,1
78.01384059810889,254,5867.7796969950095,0.06378663434908066,43,7,2,2,3,5,2
64.724641,254,7732.437012,0.036295,45,2,1,2,1,2,5
500000.0013,254,0,0,0,4,2,2,4,2,3
6823.953307225206,31,2375943.647926411,0.0001736319462137804,105,2,1,1,2,6,4
111111.1072,254,0,0,0,8,1,8,1,8,4
67.133343,254,35885.82422,0,46,1,1,1,1,1,5
24.316804,254,3547.392578,0.033238,44,1,1,1,11,1,5
90909.0902,254,0,0,0,9,4,4,5,9,3
200000.0051,254,0,0,0,15,1,2,2,15,3
5.614345333973856,254,0,0,0,1,1,1,2,1,2
1682.0114363778855,31,633251.8283591865,0.00014149791689886218,91,8,1,6,8,14,4
43.00745981335178,62,40965.26043025621,0.05902855596694605,381,1,1,4,3,1,1
1.2625626959930774,254,0,0,0,6,3,4,4,4,0
200000.0051,254,0,0,0,1,1,1,1,4,5
28.233256775423435,254,8662.255645741143,0.04685563589585229,103,5,1,1,3,1,1
4663.748019205436,31,12444551.83120546,8.531250173303865e-05,661,7,1,1,4,8,4
250000.0006,254,0,0,0,11,3,3,7,11,0
200000.0051,254,0,0,0,5,2,5,2,5,0
24.32098,254,3548.001953,0.052802,44,2,1,1,1,1,5
142857.1409,254,0,0,0,5,3,5,3,5,0
333333.3215,254,0,0,0,5,3,6,21,5,5
26.78782907174167,254,0,0,0,1,1,1,1,1,1
166666.6608,254,0,0,0,9,3,10,12,9,1
7599.425925048011,31,2617644.4413544806,0.0001387599370412514,115,1,1,1,1,9,4
250000.0006,254,0,0,0,9,4,7,7,9,3
3121.8035342000812,31,689402.6937725237,0,82,3,1,1,1,2,4
111111.1072,254,0,0,0,1,1,1,2,1,4
250000.0006,254,0,0,0,9,3,10,9,9,0
41.290899394327724,254,5117.049106186627,0.05756004737340348,48,6,1,1,1,6,2
29411.76419,254,0,0,0,14,6,6,8,14,2
83333.33039,254,0,0,0,23,6,6,8,18,2
125000.0003,254,0,0,0,10,4,6,12,10,0
26.887553579493822,150,10664.678473575626,0.04763504153041297,121,1,1,1,1,1,0
30.664680569855065,254,4173.647628254702,0.07136500645312333,50,1,1,1,1,2,4
37.974804917310394,254,4579.492070443461,0.05441656766233309,49,6,1,1,1,5,2
15.429899,254,2250.949951,0.064848,44,2,1,1,4,1,5
23.332899,254,3403.858154,0.079372,44,1,1,1,1,2,5
90909.0902,254,0,0,0,2,1,1,1,1,0
125000.0003,254,0,0,0,7,2,7,4,7,1
1274.376411,31,8330942,0.00016,1252,11,1,6,8,7,4
100000.0025,254,0,0,0,1,1,1,1,1,5
35.808623,62,78104.92188,0.024338,515,1,1,2,2,1,1
131.134968,254,7562.769043,0.056118,44,1,1,1,1,1,1
125000.0003,254,0,0,0,5,2,5,11,5,0
76.445724,254,65941.17969,0.017013,262,1,1,1,1,1,0
14.918962,62,10622.30078,0.062542,188,1,1,1,1,1,1
1000000.003,254,0,0,0,27,10,27,27,27,3
132.46155573597173,62,1154756.8962813444,0.0459549575439905,1288,2,1,1,1,1,1
48.97935019316388,254,7056.793631548899,0.04161665860873087,44,1,1,1,1,1,1
200000.0051,254,0,0,0,43,17,43,41,43,3
90.383820485063,31,41897.68689047928,0.0001546415078094047,115,9,1,1,5,9,4
23.835744,254,2847.576904,0.069142,45,2,2,2,2,2,4
111111.1072,254,0,0,0,14,2,2,6,14,2
21739.12995,254,0,0,0,1,1,1,1,1,5
250000.0006,254,0,0,0,1,1,1,1,1,5
16.447550326165466,254,2399.4073300474574,0.07144209438342528,44,5,2,2,2,4,2
250000.0006,254,0,0,0,11,2,2,2,11,0
3120.287474180624,31,740548.2340400076,0,89,1,1,1,5,1,4
34.245923325901956,62,30133.53048371285,0.04818031891704785,290,1,1,1,1,1,3
46.187769,31,19304.86719,0.000839,103,13,1,1,2,9,4
4.337808,62,1610.925049,0.089058,98,1,1,1,1,1,0
26.029305,254,3797.216309,0.053563,44,1,1,1,1,1,5
90909.0902,254,0,0,0,24,1,24,8,24,4
111111.1072,254,0,0,0,34,17,34,17,34,3
17.206981648239477,254,2197.0003309095478,0.052771552873000685,44,4,1,1,1,3,2
23.704946635818214,62,1164.9287664385208,0.04920831073668143,43,4,1,4,3,4,4
17.829128154481317,254,4978.953692196047,0.0982679812848973,81,2,1,2,2,2,2
78.1106489515446,254,10315.852162362538,0.04399945447579354,68,1,1,1,1,1,1
28.831365,31,76385.21875,0.000125,565,2,1,1,4,2,4
125000.0003,254,0,0,0,1,1,1,1,1,5
1.121435,254,0,0,0,1,1,1,1,1,1
1141.4131005461259,31,390734.7061129464,0.00013359459809369817,81,1,1,1,4,3,4
1.075252,254,239.392258,0.051696,57,3,2,2,2,3,2
62.39863704198725,254,13083.561390983265,0.04627732557674403,61,1,1,1,1,1,1
17.239278693922426,62,847.1874328857386,0.16999681612515716,43,5,1,5,2,5,4
83333.33039,254,0,0,0,30,1,9,9,30,2
19.701694466868897,254,2353.6957332957695,0.053812321046570355,45,6,1,1,1,4,2
100000.0025,254,0,0,0,12,4,4,5,12,1
125000.0003,254,0,0,0,5,3,5,3,5,1
111111.1072,254,0,0,0,1,1,1,1,2,5
2761.3918885877606,31,596460.6241774275,0,81,1,1,1,5,2,4
18.201791,254,2655.320068,0.085931,44,1,1,1,1,1,5
20.68768408166015,62,10651.365202667268,0.060591458848857714,147,1,1,1,1,1,1
176.7645435880284,31,49388.23482518886,0.00013069234493316007,69,1,1,1,1,1,4
111111.1072,254,0,0,0,4,1,1,2,5,5
125000.0003,254,0,0,0,4,1,1,1,4,2
100000.0025,254,0,0,0,1,1,1,1,2,5
111111.1072,254,0,0,0,29,24,29,24,29,3
109.82471,62,572222.1875,0.049332,1063,2,1,1,1,1,1
15.145238,254,2209.423096,0.065571,44,2,1,2,1,2,2
1000000.003,254,0,0,0,7,4,4,4,7,3
5296.5260131452,31,16237715.029191915,0.00013883745607536476,700,4,1,2,4,3,4
73.80709982570696,254,6319.925638019846,0.05608286284734824,44,1,1,1,1,1,0
21.40093,254,3122.018066,0.038718,44,1,1,1,1,1,5
47.01868367067764,254,6276.465598700358,0.034221370617046123,44,3,1,2,2,3,2
90909.0902,254,0,0,0,2,1,1,1,2,5
500000.0013,254,0,0,0,34,20,34,35,34,3
38.39332283527025,254,6400.964188351632,0.06127762190135448,68,4,1,1,1,4,2
200000.0051,254,0,0,0,11,2,3,3,11,0
333333.3215,254,0,0,0,29,18,29,19,29,3
18.571846,254,2709.304688,0.056514,44,1,1,1,1,1,5
27.3956419491869,62,1346.3001232604713,0.08632873855701696,43,4,1,3,2,4,4
1.02989387293636,254,0,0,0,1,1,1,1,1,0
28.44092461607259,254,4777.193157290447,0.03796958014125669,52,3,1,2,1,4,2
90909.0902,254,0,0,0,4,1,1,2,1,5
4.896749364045482,254,1423.9872887461308,0,187,1,1,1,1,1,0
2791.584873735049,31,644016.2623554706,0,86,2,1,1,4,4,4
9.839519541423677,254,1435.4123015776315,0.10263430228761604,44,5,1,1,2,2,2
333333.3215,254,0,0,0,5,2,5,2,5,1
200000.0051,254,0,0,0,5,2,5,2,5,0
100000.0025,254,0,0,0,26,10,26,26,26,3
125000.0003,254,0,0,0,27,10,28,22,27,3
90909.0902,254,0,0,0,2,1,1,1,1,5
333333.3215,254,0,0,0,4,2,4,3,4,0
28.263009,31,70048.5,0.000124,565,3,1,1,3,1,4
31250.00008,254,0,0,0,1,1,1,1,1,5
1.558939,254,0,0,0,17,1,16,13,16,4
250000.0006,254,0,0,0,5,2,5,4,5,0
1.0983709793244145,254,315.4747616326948,0.05743454990055666,85,3,2,2,2,3,2
125000.0003,254,0,0,0,7,2,7,2,7,5
27.041256,254,3944.842041,0.044875,44,1,1,1,1,2,5
27.200522,62,24568.54688,0.069881,263,1,1,1,1,1,1
24.344904824662493,62,5419.538287789855,0.0674022723025722,84,1,1,1,1,1,1
125000.0003,254,0,0,0,13,4,4,10,12,0
111111.1072,254,0,0,0,18,18,18,19,18,3
111111.1072,254,0,0,0,5,1,5,1,5,0
200000.0051,254,0,0,0,1,1,1,5,13,5
200000.0051,254,0,0,0,39,15,39,36,39,3
0,0,0,0,0,2,2,2,2,2,4
142857.1409,254,0,0,0,7,3,3,4,7,3
20.93387327214775,254,4076.015479464652,0.06986077006995214,64,2,1,2,1,2,4
333333.3215,254,0,0,0,4,2,4,2,4,1
20.239348,254,2952.563721,0.053949,44,1,1,1,1,1,5
13.623058,254,2728.970947,0.108855,57,2,1,1,2,2,2
333333.3215,254,0,0,0,1,1,1,1,1,5
21.685057,254,3163.467285,0.033302,44,1,1,1,1,1,5
142857.1409,254,0,0,0,10,3,3,4,10,3
37.02871824012616,62,223292.6137757407,0.07154982553891685,1039,1,1,1,1,1,1
111111.1072,254,0,0,0,7,3,7,13,7,2
250000.0006,254,0,0,0,10,6,6,9,10,2
83333.33039,254,0,0,0,6,2,2,5,2,1
13.885243,254,3792.654785,0.089751,80,3,1,1,1,2,2
200000.0051,254,0,0,0,5,2,5,2,5,0
28.36057801688667,62,42447.098965570854,0.08326107970065573,365,1,1,1,2,1,1
111111.1072,254,0,0,0,37,9,37,20,37,3
56.06550641870312,62,261332.83317707002,0.061084627236180855,926,1,1,1,1,1,1
166666.6608,254,0,0,0,11,11,11,12,11,0
500000.0013,254,0,0,0,26,14,26,27,26,3
111111.1072,254,0,0,0,1,1,2,1,1,5
1000000.003,254,0,0,0,3,1,1,1,3,2
333333.3215,254,0,0,0,29,18,29,18,29,3
142857.1409,254,0,0,0,3,1,1,1,3,2
56.13536115441025,62,7277.279691825378,0.05872482781628404,50,1,1,1,1,1,1
23.622004,254,3446.033691,0.126262,44,4,1,4,2,4,4
90909.0902,254,0,0,0,2,1,1,2,1,5
1509.3396211952872,31,405136.4660768571,0,78,5,1,3,4,11,4
63517.48177022431,254,0,0,0,1,1,1,1,1,0
250000.0006,254,0,0,0,1,1,1,3,1,0
5.333085,254,0,0,0,1,1,1,2,1,2
200000.0051,254,0,0,0,2,1,2,3,4,4
333333.3215,254,0,0,0,18,18,19,19,18,3
24.195786246027584,62,11039.368653373887,0.08360466327372928,138,3,1,3,1,3,4
16.651468,254,2429.155273,0.082712,44,1,1,1,1,1,5
500000.0013,254,0,0,0,1,1,1,1,9,5
19.040153,254,2777.622314,0.129476,44,1,1,1,1,8,5
40.03733048889707,44,13291.907937185544,0.03148881525949991,96,1,1,2,3,1,4
142857.1409,254,0,0,0,1,1,1,1,1,5
90909.0902,254,0,0,0,7,4,7,7,7,3
40.511036,254,10848.42871,0.024106,91,6,1,2,2,7,2
111111.1072,254,0,0,0,8,1,8,1,8,4
200000.0051,254,0,0,0,11,3,3,5,11,3
53.3995431806848,254,8625.808923558188,0.04254796038387374,52,4,1,2,2,4,2
200000.0051,254,0,0,0,32,25,32,26,32,3
500000.0013,254,0,0,0,17,3,3,3,15,2
17.67150715697799,254,2111.156078526985,0.10266213109858978,45,7,1,1,2,3,2
3023.9175415948716,31,717676.4223171326,0,89,1,1,1,1,2,4
125000.0003,254,0,0,0,4,2,4,12,4,1
250000.0006,254,0,0,0,3,3,3,3,3,3
90909.0902,254,0,0,0,18,4,4,4,18,3
32.319577,254,4714.855957,0.031574,44,4,1,1,1,2,2
21.704548,254,3166.310547,0.049787,44,1,1,1,1,1,1
0.5548618551115628,254,0,0,0,18,4,4,4,17,0
2.058422,254,0,0,0,7,2,2,3,6,2
1795.136807,31,675841.8125,0.000134,91,9,1,6,9,12,4
100000.0025,254,0,0,0,7,2,2,2,7,3
40.801814859747914,254,5220.445539128032,0.043517052052181183,44,2,1,1,1,1,1
93.4871564328766,134,506675.9737587673,0.01205484509868285,971,1,1,1,2,1,0
20.148292,254,2939.280273,0.060778,44,1,1,1,1,2,5
125000.0003,254,0,0,0,16,3,3,6,16,3
111111.1072,254,0,0,0,5,2,5,11,5,5
100000.0025,254,0,0,0,2,1,1,1,1,5
26.778823,254,3906.557617,0.014468,44,1,1,1,1,1,5
125000.0003,254,0,0,0,5,3,5,3,5,0
2.972159538352159,254,76.23320615011468,0.038955189914662,29,7,1,1,4,1,1
76.32927127547194,31,25188.1898520035,0.00023461519315762634,86,10,1,4,8,7,4
1000000.003,254,0,0,0,45,13,45,29,45,3
333333.3215,254,0,0,0,3,2,4,19,3,0
16.526321,254,1974.344482,0.065454,45,1,1,1,1,1,5
11.423754778220658,254,1413.3707333434634,0.08219686958404979,45,5,1,1,2,3,2
27.189472,254,3966.464111,0.047338,44,2,1,1,1,2,5
125000.0003,254,0,0,0,4,2,4,10,4,1
250000.0006,254,0,0,0,14,4,4,8,14,2
24.407159853472194,62,11149.943486227014,0.06510652311062023,124,1,1,1,2,1,1
111111.1072,254,0,0,0,9,1,1,3,1,0
33.246744,254,3971.877686,0.05509,45,3,1,3,2,3,2
31.0521022564619,254,3759.435094631427,0.07138361554497671,44,8,1,7,2,7,4
166666.6608,254,0,0,0,4,2,4,11,4,0
333333.3215,254,0,0,0,12,4,4,5,12,2
125000.0003,254,0,0,0,5,3,5,3,5,5
67788.72075668603,254,0,0,0,5,4,4,4,5,3
125000.0003,254,0,0,0,2,1,1,1,1,5
21.774901968146278,62,49303.529315419866,0.20408113452667367,625,1,1,1,1,1,1
33.168829054496626,62,26629.91980218997,0.053278388724461195,275,1,1,1,1,1,1
125000.0003,254,0,0,0,3,1,4,2,3,0
200000.0051,254,0,0,0,29,14,29,14,29,3
4.832573123913575,254,142.7467739576864,0.07391656468708678,48,1,1,1,1,1,1
33.96568471562536,62,8967.124107913101,0.09991462766219943,85,1,1,1,1,1,1
24.773468,254,3614.011719,0.009141,44,2,1,2,1,2,5
90909.0902,254,0,0,0,19,3,4,5,19,3
10.235522,62,2865.946045,0.075421,75,7,1,2,5,2,1
31.143076,254,3720.559326,0.045726,45,4,1,2,2,4,2
10.890518,254,1393.986328,0.102262,45,4,1,1,2,4,2
75.57148490876338,62,75952.319455791,0.01735386026491817,305,1,1,1,1,1,0
34.533438920558275,62,30721.72588931835,0.08109937354310567,316,3,1,1,1,1,1
111111.1072,254,0,0,0,4,1,4,2,4,0
25.062223,254,8242.686523,0.083374,88,1,1,1,1,1,0
90909.0902,254,0,0,0,23,4,4,6,18,0
17.695854,254,2581.512695,0.065262,44,2,1,1,2,1,5
125000.0003,254,0,0,0,5,2,5,2,5,1
333333.3215,254,0,0,0,1,1,2,1,1,4
333333.3215,254,0,0,0,25,4,25,4,25,3
952132.1333464768,254,0,0,0,4,1,4,8,4,1
22.225593,254,3242.321777,0.079433,44,7,1,1,3,1,1
17.01806426812195,82,5391.603595349328,0.06705233543813911,82,1,1,1,2,1,0
111111.1072,254,0,0,0,6,1,6,1,6,1
7543.103544,31,2767241.5,0.000139,123,5,1,1,1,4,4
125000.0003,254,0,0,0,4,3,4,18,4,1
111111.1072,254,0,0,0,2,1,1,2,1,5
1752.632518,31,5248511.5,0.000143,743,11,1,1,4,10,4
38.10532767904294,254,4661.742318183505,0.03536292255287418,44,7,1,2,2,6,2
16.137943,254,2354.240967,0.080175,44,2,1,1,2,1,5
142857.1409,254,0,0,0,26,16,26,16,26,3
1000000.003,254,0,0,0,34,12,34,27,34,3
90909.0902,254,0,0,0,14,6,6,9,14,0
200000.0051,254,0,0,0,47,12,47,23,47,3
82.31923696237233,254,9834.404784461869,0.044814503482349284,45,1,1,1,1,1,1
333333.3215,254,0,0,0,6,3,6,5,6,0
111111.1072,254,0,0,0,52,9,52,9,52,3
111111.1072,254,0,0,0,5,2,4,2,4,4
166666.6608,254,0,0,0,31,14,31,14,31,3
38.061019,254,4547.022949,0.036356,45,1,1,1,5,1,5
76923.07779,254,0,0,0,8,1,2,3,7,2
1284.1246631944882,31,6399657.796543953,0.00013307637339467533,1119,10,1,1,1,9,4
35.244933171848494,62,6124.626495746086,0.07542875553734334,70,1,1,2,2,1,1
90909.0902,254,0,0,0,7,3,3,3,7,3
100000.0025,254,0,0,0,11,4,4,7,11,1
27.114058,254,3955.462646,0.045985,44,2,1,2,1,1,5
56.19581669576278,62,23424.667626237246,0.04889584284157664,126,2,1,1,1,1,0
111111.1072,254,0,0,0,2,1,2,2,2,0
28571.42781,254,0,0,0,11,2,5,5,11,3
111111.1072,254,0,0,0,11,1,1,5,1,5
158.01464626446747,62,1101897.9019936966,0.008604287889135191,1132,1,1,1,1,1,1
200000.0051,254,0,0,0,14,4,7,8,14,3
19.407721,254,2831.244141,0.053956,44,8,1,1,2,1,5
1000000.003,254,0,0,0,6,2,7,2,6,1
125000.0003,254,0,0,0,4,1,3,1,3,2
19.579704,254,2856.333252,0.061665,44,1,1,1,1,1,5
2887.391736,31,685274.3125,0,89,3,1,1,5,3,4
125000.0003,254,0,0,0,25,17,25,18,25,3
26.314934,254,3838.884521,0.046852,44,2,1,1,1,3,5
142857.1409,254,0,0,0,2,1,1,1,5,5
250000.0006,254,0,0,0,1,1,1,1,1,5
111111.1072,254,0,0,0,33,10,33,13,33,3
142857.1409,254,0,0,0,10,4,7,10,10,1
142857.1409,254,0,0,0,3,1,2,3,3,5
111111.1072,254,0,0,0,29,13,29,13,29,3
250000.0006,254,0,0,0,15,6,6,11,15,1
500000.0013,254,0,0,0,20,16,20,16,20,3
2906.976908,31,689922.5,0,89,7,1,2,13,3,4
200000.0051,254,0,0,0,21,4,4,6,16,2
9.226064,254,1345.919922,0.116197,44,2,1,1,1,2,5
333333.3215,254,0,0,0,3,1,3,1,3,0
25.198269,254,3010.353271,0.025093,45,1,1,1,1,1,5
12.399979,254,1808.938232,0.075225,44,1,1,1,1,1,5
2803.8833163953627,31,605638.7806711567,0,81,2,1,2,5,2,4
111111.1072,254,0,0,0,18,18,18,18,18,3
2761.6071233144257,31,598497.3224866136,0,81,8,1,1,5,5,4
142857.1409,254,0,0,0,10,2,2,6,9,1
40.79643028703032,254,10366.227267909428,0.024874684754372635,81,4,1,1,2,3,2
90909.0902,254,0,0,0,8,2,3,10,9,2
250000.0006,254,0,0,0,3,1,1,1,6,2
27.022773,254,3942.145752,0.012052,44,1,1,1,2,1,5
111111.1072,254,0,0,0,29,17,29,26,29,3
8127.008114,31,2756378.75,0.000137,96,2,1,2,2,9,4
1.4190410349118108,254,0,0,0,7,1,1,2,5,2
0.941424,254,0,0,0,1,1,2,3,1,5
14.327762,254,4077.271729,0.10446,83,2,1,2,1,2,4
333333.3215,254,0,0,0,31,18,31,18,31,3
2209.52103781643,31,7614677.852797668,0.00013454440460132944,1031,5,1,1,2,3,4
125000.0003,254,0,0,0,7,2,7,2,7,0
125000.0003,254,0,0,0,9,4,9,14,9,0
500000.0013,254,0,0,0,7,1,7,1,7,0
43.275931,254,5170.03125,0.069585,45,7,1,1,1,6,2
27.33611652399566,254,3459.0244448767876,0.06901994287379698,46,2,1,2,1,2,4
18.928263349691335,254,2441.0744280601843,0.0771624605050601,46,3,1,2,1,3,4
500000.0013,254,0,0,0,14,1,10,11,14,2
125000.0003,254,0,0,0,5,2,5,11,5,0
100000.0025,254,0,0,0,37,1,15,13,36,2
111111.1072,254,0,0,0,20,20,20,20,20,3
20.593675847035822,254,3004.2539159251,0.06140141792253201,44,8,1,2,1,6,2
39.952801,254,4773.027832,0.094044,45,1,1,1,1,2,0
23.60489106373756,254,2819.997717492581,0.06610363784868441,45,8,2,2,2,6,2
1932.094453,31,4078325.75,0.000141,522,18,1,1,11,2,4
125000.0003,254,0,0,0,5,2,5,11,5,0
38.900614,254,11818.54883,0.03301,86,1,1,1,1,1,0
69.873716,254,8347.580078,0.048073,45,1,1,1,4,1,5
12.916402,254,1884.275024,0.056057,44,1,1,1,1,1,5
100000.0025,254,0,0,0,5,1,1,2,5,2
6.557872740766324,62,322.27261692481414,0.08283038536840535,43,5,1,4,3,4,4
79213.27138718877,254,0,0,0,8,1,1,1,6,0
10.109335,254,1474.77356,0.061979,44,3,1,1,1,2,5
125000.0003,254,0,0,0,16,16,16,16,16,3
111111.1072,254,0,0,0,1,1,1,1,1,5
